Time,Factor_Global,Factor_Pandemic,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,State,Time
2013-10-01,-0.7269084526909695,0.8277320585815464,309707.667302386,34762.0,207326.96302995717,23506.07538192328,43105.60481836112,140715.28282967303,66611.69658480957,143537.0,137039.0,102.557474,102.015,101.722,MN,2013-10-01
2013-11-01,-0.6543361835575389,0.771861585890841,310066.31920246856,45088.0,207516.5307237532,23545.091822812887,43055.61553838959,140915.82336255044,66600.71554067981,144479.0,137314.0,102.7466402,102.194,101.881,MN,2013-11-01
2013-12-01,-0.8930976803698683,1.1018763852577587,310290.0552486188,65006.0,207615.98291603,23573.82155871635,42987.245797578464,141054.91555973512,66561.06735629482,144778.0,137368.0,103.0183197,102.333,102.084,MN,2013-12-01
2014-01-01,-0.5931429567940889,1.1702544575570295,309738.1320192681,74563.0,207839.3610225728,23603.01498530153,42934.01317976496,141302.34100523376,66537.02001733832,145150.0,137552.0,103.2680542,102.426,102.278,MN,2014-01-01
2014-02-01,0.5665096229332724,0.8090704328446979,309593.14558945165,74819.0,208334.3267733716,23663.041424820985,42937.12990287088,141734.1717315826,66600.15504178967,145134.0,137707.0,103.3817294,102.489,102.338,MN,2014-02-01
2014-03-01,-1.023838008180896,0.857610927126629,309010.7564631423,71681.0,208533.42012619093,23689.45222979628,42879.52371200374,141964.4685644071,66568.95156178383,145648.0,137986.0,103.5928407,102.684,102.543,MN,2014-03-01
2014-04-01,-0.9554125422912234,0.8830007031407451,310656.7907963637,60256.0,208743.90869037688,23717.14261613235,42824.64814778767,142202.1503701826,66541.75832019359,145667.0,138298.0,103.7859569,102.879,102.742,MN,2014-04-01
2014-05-01,-0.8130752219757247,0.7865954987386249,312363.21767603647,40374.0,208998.2494324012,23749.80162393076,42779.1272748472,142469.36101853594,66528.88841386595,145825.0,138501.0,103.9834622,103.061,102.919,MN,2014-05-01
2014-06-01,-0.24777819378714416,0.6842011365385003,314249.7209686029,36801.0,209375.60052409375,23796.42839811715,42759.06245450576,142820.15819867037,66555.4423254234,146247.0,138833.0,104.1208381,103.18,103.035,MN,2014-06-01
2014-07-01,-0.6446094777127523,0.7474374080034738,315512.51736279385,35777.0,209672.82843944855,23833.939012178216,42722.88981490454,143116.0561423907,66556.77229705718,146399.0,139076.0,104.2380246,103.369,103.19,MN,2014-07-01
2014-08-01,0.9142874688349116,0.42767699453875835,317287.31532544363,32564.0,210311.05123557863,23910.20608598166,42756.3313529178,143644.5784105634,66666.47282501594,146530.0,139258.0,104.2213464,103.408,103.177,MN,2014-08-01
2014-09-01,0.249378290965117,0.16928588766810154,318941.9881205004,29359.0,210869.71793455616,23977.42798174472,42773.611232231626,144118.75139288587,66750.9665416703,146778.0,139563.0,104.2288077,103.536,103.203,MN,2014-09-01
2014-10-01,0.6449638530914221,-0.01919748613437816,319033.34399462375,29356.0,211534.6605025025,24056.734220481983,42812.44851081151,144665.55853856285,66869.10196393896,147427.0,139805.0,104.2081794,103.629,103.177,MN,2014-10-01
2014-11-01,1.1647022577973645,-0.07838736553529985,319288.7996534045,42342.0,212309.0247466808,24148.488169831908,42873.33410929408,145287.29137972317,67021.73336695833,147404.0,140089.0,104.0119908,103.74,103.098,MN,2014-11-01
2014-12-01,1.7841201034305816,-0.37077404984212015,319789.8775986012,56570.0,213248.1056926365,24258.98581698077,42967.26248299981,146021.9545366233,67226.15115601322,147615.0,140366.0,103.6911544,103.837,102.94,MN,2014-12-01
2015-01-01,4.078215896723837,-0.42734643873706146,322605.27985165664,66736.0,214763.0735698365,24486.971160884204,43082.31265960738,147193.8792107871,67569.19435904942,148145.0,140562.0,103.0306089,103.816,102.465,MN,2015-01-01
2015-02-01,-2.472116083819129,0.3834157291599364,323404.81711713463,66281.0,214934.97931159945,24561.98725568525,42927.3762430903,147445.6970074897,67489.28230410974,148045.0,140829.0,103.2917548,103.92,102.634,MN,2015-02-01
2015-03-01,-2.125192858704506,1.1837908425756896,324113.4482792154,61543.0,215047.7482471239,24630.04833172876,42761.30252550301,147656.4703250965,67391.2779220274,148128.0,140924.0,103.5700178,104.08,102.831,MN,2015-03-01
2015-04-01,-0.8186697425250222,1.1823425120937825,323949.56758332526,43210.0,215406.79558189976,24726.168496744733,42644.70572992586,148035.9861367535,67370.80944514625,148511.0,141202.0,103.6779874,104.256,102.91,MN,2015-04-01
2015-05-01,-2.2832298573975125,1.6706662562774468,323261.758889449,34020.0,215415.98808277465,24781.95645430222,42459.43845567228,148174.6497214578,67241.33836131684,148817.0,141540.0,104.019891,104.385,103.156,MN,2015-05-01
2015-06-01,-1.5568692207849348,1.9333276360801703,322720.7902782615,33586.0,215521.01474515267,24848.533224970008,42293.86779674136,148378.66209992647,67142.3526452262,148816.0,141695.0,104.3078098,104.511,103.356,MN,2015-06-01
2015-07-01,-0.4628969224200308,1.7294858723061448,323382.1212091917,32113.0,215865.35641895668,24942.551792809427,42175.77330716708,148747.07159959106,67118.28481936562,148830.0,141989.0,104.4732753,104.603,103.441,MN,2015-07-01
2015-08-01,0.18782970131183285,1.4115929524691815,324305.50453394174,30797.0,216384.7051165552,25056.74677597108,42092.02580512104,149235.9647596402,67148.74035691499,149181.0,142130.0,104.4728364,104.679,103.442,MN,2015-08-01
2015-09-01,1.3365101811269287,0.7579746126908296,325713.7739739953,29227.0,217227.43951437224,25208.468471957323,42070.91268189255,149948.08256445505,67279.35694991722,148826.0,142265.0,104.2380246,104.814,103.289,MN,2015-09-01
2015-10-01,-0.26051333659007025,0.6945514338538146,326544.49974501523,28572.0,217781.27440917652,25326.75213509693,41993.54790815375,150460.99050422467,67320.28390495188,149246.0,142585.0,104.3411662,104.829,103.274,MN,2015-10-01
2015-11-01,-0.8774577834944861,1.0065176591691736,327128.3599614204,38541.0,218170.46814467903,25425.86392095764,41884.52183954759,150860.09044840376,67310.37769627527,149463.0,142810.0,104.465814,104.94,103.337,MN,2015-11-01
2015-12-01,0.6668279643513744,0.9136058277945417,328178.0674653521,57319.0,218870.34759280604,25561.194347863988,41835.10406477294,151474.0491801691,67396.29841263693,150128.0,143083.0,104.3534555,105.009,103.253,MN,2015-12-01
2016-01-01,-0.18029141143908434,0.015572431752160977,327847.0434114834,70462.0,219364.34798882256,25645.06579159652,41832.19432236918,151887.0798082077,67477.26011396562,150653.0,143198.0,104.3056153,105.204,103.306,MN,2016-01-01
2016-02-01,0.9368454879303312,-0.19309553663905973,327887.5199369762,70258.0,220106.99779805404,25758.008691553143,41876.69101076431,152472.28195243503,67634.69970231756,150939.0,143410.0,104.1669227,105.369,103.242,MN,2016-02-01
2016-03-01,-1.931884236687866,0.43382498509468226,326967.84917037905,64980.0,220203.9021656149,25795.33924102009,41798.49440960176,152610.0443559687,67593.83365062185,151218.0,143666.0,104.4934648,105.521,103.481,MN,2016-03-01
2016-04-01,-2.548196407323524,1.0687554209941212,326870.7319187463,45809.0,220081.8058940052,25806.87002558845,41679.26824178333,152595.63552071023,67486.13826737169,151074.0,143856.0,104.8937422,105.786,103.823,MN,2016-04-01
2016-05-01,-0.49288109785870726,1.040338477531466,327365.09035652113,35055.0,220358.2202474268,25865.00700475422,41635.97077558815,152857.20239411888,67500.97778034247,151132.0,143901.0,105.141721,105.948,103.977,MN,2016-05-01
2016-06-01,-0.9000223627977366,1.147540858664755,327719.5104391649,32416.0,220540.6287497001,25912.023038156945,41575.2339812815,153053.32373410126,67487.25701943846,151223.0,144152.0,105.4335899,106.077,104.175,MN,2016-06-01
2016-07-01,0.5156863037133377,0.8027499592082639,329493.3696674279,32215.0,221050.61825532344,25997.46844754908,41576.47111503454,153476.62272032374,67573.93956258352,151554.0,144515.0,105.380483,106.257,104.218,MN,2016-07-01
2016-08-01,-0.8325252153561697,0.6962136504855192,330907.1224634488,30300.0,221320.31604294849,26054.604914378397,41532.69332720151,153732.95392850038,67587.29824157999,151779.0,144664.0,105.5753549,106.456,104.374,MN,2016-08-01
2016-09-01,-0.9395983179486228,0.909539066062907,332237.1957343025,26415.0,221536.22495337384,26105.32733967768,41479.125818946966,153951.70006216824,67584.45315862464,151761.0,144961.0,105.8523012,106.579,104.555,MN,2016-09-01
2016-10-01,-1.1999202573272287,1.2653075840092638,332061.66218133434,26713.0,221645.5760629597,26143.393837599204,41405.97662537619,154096.12607282176,67549.3704629753,151793.0,145069.0,106.10028,106.737,104.786,MN,2016-10-01
2016-11-01,0.6227829867548194,0.9452008608277296,332491.621035494,35408.0,222158.49757375743,26228.996940962454,41408.46100522132,154520.95218107436,67637.45794618387,151954.0,145189.0,106.2253667,106.789,104.826,MN,2016-11-01
2016-12-01,-0.8721522092004113,1.1534188917459456,332442.55691935593,60810.0,222350.8574802175,26276.69805840959,41351.40024948341,154722.66394964626,67628.098307893,152157.0,145408.0,106.493535,106.929,105.017,MN,2016-12-01
2017-01-01,-1.2049785166272624,0.28800289541845503,332411.2654320991,66782.0,222353.2053228095,26323.8163453754,41318.59852509611,154710.70348866595,67642.4148704716,152152.0,145639.0,106.9240965,107.205,105.408,MN,2017-01-01
2017-02-01,0.989758137149912,-0.06736174971917361,333101.196678349,64523.0,222837.86429225447,26427.788828897133,41375.59597107768,155034.40055571377,67803.38479997471,152480.0,145845.0,107.09439,107.414,105.57,MN,2017-02-01
2017-03-01,2.813091835036238,-0.7514514211906025,334484.9874895746,60343.0,223786.67829251647,26586.76264311168,41518.80828720903,155681.0362802335,68105.57093032073,153065.0,145975.0,107.0443553,107.364,105.512,MN,2017-03-01
2017-04-01,-0.39343516057132,-0.7593891719147166,333517.77248196874,44846.0,224120.20224945812,26672.56140616328,41547.92076461388,155899.65703333807,68220.48217077725,153255.0,146172.0,107.1764644,107.62,105.744,MN,2017-04-01
2017-05-01,2.150359549900801,-1.1475945737393922,333378.9911143907,32004.0,225008.54506813956,26824.30110171472,41679.94936022353,156504.23942587266,68504.25046193815,153069.0,146389.0,107.0935122,107.719,105.714,MN,2017-05-01
2017-06-01,0.6882712708656078,-1.1524579405669766,332827.5764305628,29934.0,225617.72905542693,26942.730236733925,41760.28918395313,156914.66238245997,68703.01942068707,153318.0,146588.0,107.1632974,107.876,105.815,MN,2017-06-01
2017-07-01,1.4557860765083708,-1.1973503809479806,332636.72896077833,28961.0,226383.91816733152,27079.85330335151,41869.72877811578,157434.29671900853,68949.58208146738,153569.0,146772.0,107.1984094,107.941,105.842,MN,2017-07-01
2017-08-01,-0.7021949461542825,-0.7871408381388736,331744.06731201214,28229.0,226670.1227539357,27159.44187332501,41890.479736332,157620.1697253042,69049.92160965691,153503.0,146907.0,107.610976,108.074,106.093,MN,2017-08-01
2017-09-01,-1.6766710800330487,0.01129802762443069,330398.90694988304,24696.0,226641.68802997435,27201.05454921073,41853.27868082748,157587.33132377383,69054.33323003822,154286.0,146999.0,108.1604796,108.215,106.491,MN,2017-09-01
2017-10-01,0.8566832308786725,-0.13636238775620663,331746.05555972265,25020.0,227125.5594729081,27303.91881079186,41910.85002375413,157910.77501062656,69214.76883454609,153609.0,147147.0,108.2443097,108.499,106.648,MN,2017-10-01
2017-11-01,0.5724823677256663,-0.19135062516599607,333026.88197207305,36246.0,227565.39511662343,27401.349559248025,41960.394726577775,158203.64302987786,69361.74428582571,153805.0,147377.0,108.5331063,108.582,106.825,MN,2017-11-01
2017-12-01,0.7233265627155231,-0.2858933548621812,334372.219106375,54204.0,228050.6636754533,27504.11291830249,42018.41465694522,158528.13610020562,69522.5275752477,153904.0,147521.0,108.7617735,108.742,106.98,MN,2017-12-01
2018-01-01,-1.4172919714941872,-0.22706068075962899,335830.9271436821,62751.0,228139.2236855992,27532.390417466144,42022.49554466823,158584.34548536726,69554.87820023221,154425.0,147670.0,109.1734623,109.08,107.362,MN,2018-01-01
2018-02-01,-0.07496910085725039,-0.17951161753082595,337652.218350755,62360.0,228479.5044521877,27590.940766550524,42073.01587301584,158815.56329849013,69663.94115369728,155197.0,148058.0,109.4789372,109.311,107.625,MN,2018-02-01
2018-03-01,0.9276456844788568,-0.4293538721672545,339814.2460821881,58589.0,229053.7869860916,27677.681694610164,42166.67285227831,159209.45563524682,69844.33135084479,155214.0,148281.0,109.541261,109.562,107.777,MN,2018-03-01
2018-04-01,0.1828762531461885,-0.5215206639477991,340651.6773468654,50770.0,229500.9939375977,27749.00914916472,42236.976948055984,159515.0387080046,69985.95522959338,155312.0,148426.0,109.7892399,109.75,107.988,MN,2018-04-01
2018-05-01,0.09523962306768008,-0.6881480166404945,341504.780038142,31610.0,229959.20869803685,27821.60121264777,42309.35303885954,159828.29295795475,70130.9157400818,155652.0,148755.0,110.067064,109.956,108.193,MN,2018-05-01
2018-06-01,0.9510122333231186,-0.7174735294946872,342610.6705318648,27175.0,230587.9963440642,27914.77792036338,42413.14844391924,160260.11614058737,70327.88020347683,155762.0,148966.0,110.2158513,110.073,108.317,MN,2018-06-01
2018-07-01,1.0604471774758557,-0.8890728508828043,343593.9013254379,26132.0,231266.52954179968,28013.94154053331,42526.11829018207,160726.5235156848,70540.00602611517,156146.0,149022.0,110.305826,110.219,108.417,MN,2018-07-01
2018-08-01,1.1871185471429635,-0.9200764733696101,344622.95625887084,24447.0,231975.87755678885,28116.808906748265,42644.77459708881,161214.35549575122,70761.52206103732,155504.0,149272.0,110.4927976,110.246,108.502,MN,2018-08-01
2018-09-01,-0.3069103942496327,-0.6864289386164784,345170.4096084165,22095.0,232360.99615589768,28180.32794423293,42703.86157553017,161476.87560926264,70884.12054663504,156015.0,149361.0,110.707859,110.476,108.738,MN,2018-09-01
2018-10-01,0.29763039328536667,-0.6101599928004421,345115.5851786567,23811.0,232851.28468779425,28256.536667768352,42782.32223079093,161812.50229517827,71038.78239261622,156391.0,149526.0,110.9812941,110.626,108.924,MN,2018-10-01
2018-11-01,1.7196747884567922,-0.7721622861845491,345507.4378951812,33609.0,233641.8308570942,28369.146270957797,42915.97457380842,162356.79413411155,71285.0367229824,156721.0,149622.0,110.8913194,110.831,108.969,MN,2018-11-01
2018-12-01,1.7258332545123345,-1.0615356248671048,345971.9609876045,50989.0,234481.1956950574,28487.673294125205,43058.60116890386,162935.01298272336,71546.18271233405,156817.0,149805.0,110.844796,111.009,108.991,MN,2018-12-01
2019-01-01,0.31920770100802187,0.3999888051892983,345641.31269289204,60264.0,234925.64944896623,28554.89384610211,43098.474907549295,163272.3648109234,71653.28463804288,156529.0,150114.0,110.809245,111.134,108.977,MN,2019-01-01
2019-02-01,-1.3714697954951842,0.8358122129186549,344731.61331305496,60858.0,234975.5831638356,28574.1422803706,43066.030821102,163335.4864126949,71640.09675114066,156908.0,150092.0,111.1011139,111.207,109.146,MN,2019-02-01
2019-03-01,-2.3394985517014857,1.387495386976513,343422.6035470519,57583.0,234750.4865546449,28559.88962290873,42983.35663313323,163207.30882742614,71543.17772721873,156755.0,150320.0,111.6005829,111.35,109.443,MN,2019-03-01
2019-04-01,-2.4382363354826695,1.7874423538876112,343834.7907937083,46291.0,234441.1550373474,28535.31305034313,42885.498269265794,163020.40444525413,71420.75059209327,156683.0,150563.0,111.9912044,111.65,109.78,MN,2019-04-01
2019-05-01,0.1815194003095817,1.4548946429622776,345062.3240120403,27649.0,234689.9805199534,28578.62413826582,42889.89677395864,163221.51270754443,71468.46781240897,156814.0,150630.0,112.0623063,111.773,109.856,MN,2019-05-01
2019-06-01,-0.2045764966934125,1.0354765952571467,346278.710146905,26067.0,234932.05075726565,28621.0942829854,42893.11866102697,163417.88329467413,71514.16746259153,157164.0,150797.0,112.0781068,112.0,109.935,MN,2019-06-01
2019-07-01,-1.073242666867444,1.0611546007974935,347868.397308966,26645.0,235002.8838992134,28642.675047383786,42865.165222446274,163495.0814758297,71507.80242338365,157525.0,150879.0,112.3146742,112.157,110.094,MN,2019-07-01
2019-08-01,0.07290250252049191,0.8325793743791337,349837.43749924365,24026.0,235331.7836777685,28695.686388455037,42884.35695347401,163751.77060254966,71580.01307521883,157782.0,151111.0,112.4371275,112.27,110.132,MN,2019-08-01
2019-09-01,-0.38828225125972105,0.7759067572768885,351687.00717740256,22222.0,235581.33784605336,28739.009318827302,42889.13136189171,163953.2198499188,71628.11799613455,158302.0,151318.0,112.6201491,112.339,110.207,MN,2019-09-01
2019-10-01,-1.6514776067119192,1.1341274762486986,352250.4369560689,22463.0,235529.4186899468,28745.521011625024,42839.12771795731,163944.78505383842,71584.63363610841,158474.0,151447.0,112.9313296,112.496,110.423,MN,2019-10-01
2019-11-01,0.17878235412284016,1.0788014646926212,353354.60626963223,38182.0,235840.07730675573,28796.253549261157,42855.16751305797,164188.66378803106,71651.41351872472,158642.0,151662.0,113.1433186,112.524,110.469,MN,2019-11-01
2019-12-01,-1.8354479750275183,1.5880714229964652,353750.45152434614,53495.0,235679.1829215431,28789.372922988005,42785.63430140152,164104.17569715358,71575.00722438954,158834.0,151764.0,113.3517964,112.772,110.736,MN,2019-12-01
2020-01-01,-0.4077000970937865,1.5944552146893036,351659.66613787133,61532.0,234362.6138712621,28863.187734352465,42721.44054658206,162777.98559032756,71584.62828093453,158543.0,152098.0,113.5356958,113.008,110.944,MN,2020-01-01
2020-02-01,0.12830656835026089,1.162914387006631,349834.7888718826,62027.0,233223.0275201828,28958.08949311245,42688.97992257135,161575.95810449898,71647.0694156838,158749.0,152371.0,113.6783385,113.206,111.07,MN,2020-02-01
2020-03-01,3.9347403672608046,0.8204531793890432,349182.21684833616,66472.0,232865.06081715156,29150.296867104604,42799.77712408865,160914.98682595827,71950.07399119325,155451.0,150944.0,113.3087842,113.143,110.824,MN,2020-03-01
2020-04-01,12.102458641289939,6.033168491822963,341846.7181315412,410848.0,233224.71886329728,29434.12828723569,43043.805618803126,160746.78495725847,72477.93390603882,133258.0,130430.0,112.3998209,112.668,110.237,MN,2020-04-01
2020-05-01,2.2714129354191255,3.647660297338122,332302.1878275471,411819.0,232100.16190467592,29531.662030030904,43014.66657000716,159553.83330463787,72546.32860003808,137128.0,133055.0,112.3339858,112.819,110.353,MN,2020-05-01
2020-06-01,-2.8693134942977974,1.2076303382750657,321970.3646181352,346688.0,230400.24018926197,29554.882343380348,42878.07234572807,157967.28550015352,72432.95468910842,142276.0,137620.0,112.8927063,113.051,110.746,MN,2020-06-01
2020-07-01,-2.947857495228068,0.19729748247239548,329122.4911168729,301117.0,228850.30280658763,29595.780214635557,42768.2269158744,156486.2956760777,72364.00713050994,143779.0,139064.0,113.4746886,113.425,111.072,MN,2020-07-01
2020-08-01,-3.204712223165896,0.04992252766046712,336193.5236795891,229732.0,227282.91341668868,29632.980585400008,42654.046727881454,154995.88610340722,72287.02731328146,147201.0,140799.0,113.9298286,113.782,111.411,MN,2020-08-01
2020-09-01,-1.5883414770540076,0.16618262762537034,343642.9448182559,190484.0,226002.101009739,29706.37380950248,42592.77593111913,153702.9512691174,72299.14974062161,147625.0,141760.0,114.197558,113.979,111.613,MN,2020-09-01
2020-10-01,-0.16119192654303394,-0.3251049163369937,345657.2143403079,115938.0,225062.05514951723,29824.045213528232,42595.34429635999,152642.665639629,72419.38950988823,149854.0,142479.0,114.2686599,114.017,111.648,MN,2020-10-01
2020-11-01,-0.030060158111556046,-0.38806328995995254,347723.15058597334,112176.0,224156.71884608292,29946.20117135028,42604.39614564863,151606.12152908405,72550.59731699892,149928.0,142743.0,114.4306142,114.048,111.666,MN,2020-11-01
2020-12-01,-3.8577738995382456,1.1865895014750723,348334.9977708426,133152.0,222324.0303165403,29943.37940258582,42436.379848417295,149944.2710655372,72379.75925100311,149961.0,142475.0,114.8006074,114.422,112.15,MN,2020-12-01
2021-01-01,4.0686296264924735,-4.521194631684868,349315.0534864651,124553.0,223663.47494737216,30234.848955881444,42718.283399802815,150710.34259168792,72953.13235568425,149871.0,142969.0,115.0797482,114.782,112.583,MN,2021-01-01
2021-02-01,3.9986344092801316,-5.234201319260057,350458.1522236285,116864.0,225102.20341533804,30538.947070227776,43018.96229672188,151544.2940483884,73557.90936694965,150205.0,143544.0,115.5827284,114.975,112.961,MN,2021-02-01
2021-03-01,0.8339452490981021,-5.0366970980575045,350687.0423824275,98756.0,225947.224373416,30761.493241340468,43205.94110813856,151979.79002393692,73967.43434947902,150751.0,144328.0,116.3209593,115.457,113.632,MN,2021-03-01
2021-04-01,1.3618130933220929,-5.169815331515233,352789.9356314597,85881.0,226911.36049300584,30999.05460529771,43415.41343510916,152496.89245259896,74414.46804040688,151171.0,144614.0,117.0666515,116.186,114.238,MN,2021-04-01
2021-05-01,1.7084736437960162,-4.986163891049375,354947.90351190395,70475.0,227914.93568137675,31240.909605553086,43632.17324658811,153041.85282923558,74873.08285214119,151482.0,145096.0,117.8882735,116.787,114.819,MN,2021-05-01
2021-06-01,1.138090702830178,-4.798749796799246,356904.7619047619,62655.0,228793.41405532748,31464.515234977225,43824.72414211229,153504.174678238,75289.2393770895,151684.0,145789.0,118.9223234,117.349,115.458,MN,2021-06-01
2021-07-01,2.618825615339153,-4.405224931881932,356240.6094988472,56943.0,229882.0116220923,31715.9829634611,44057.27846464228,154108.75019398893,75773.26142810339,152782.0,146558.0,119.4617323,117.811,115.986,MN,2021-07-01
2021-08-01,3.1424606656344825,-4.617505081125615,355796.23395509174,53062.0,231099.58434955857,31984.38734498987,44314.34852804782,154800.8484765209,76298.73587303769,153211.0,147221.0,119.860254,118.199,116.444,MN,2021-08-01
2021-09-01,3.714086076432866,-5.1010502663846715,355641.3088144648,51547.0,232494.5637285117,32276.64201082117,44605.27104307924,155612.65067461133,76881.91305390043,153867.0,147778.0,120.3527006,118.446,116.808,MN,2021-09-01
2021-10-01,0.27150854398119684,-5.017362178433913,356688.4861691596,42949.0,233269.690753241,32481.97550200461,44777.06653955175,156010.64871168463,77259.04204155636,154395.0,148559.0,121.3955285,118.929,117.479,MN,2021-10-01
2021-11-01,0.31903390641451557,-4.204326921113894,357572.44782853895,48470.0,233937.01353637903,32671.150592216585,44927.89763113368,156337.96531302878,77599.04822335026,155535.0,149173.0,122.2443623,119.543,118.2,MN,2021-11-01
2021-12-01,1.3368522523781818,-3.9714383834462774,358686.98513139406,59932.0,234754.1673328229,32880.15078971062,45107.24413291709,156766.77241019515,77987.39492262772,156081.0,149742.0,122.9474811,120.193,118.841,MN,2021-12-01
2022-01-01,-1.4786388454433137,-2.552939872378205,358706.4147742653,68538.0,235135.88601785147,32867.43841498632,45272.38586299936,156996.06173986557,78139.82427798567,157122.0,150106.0,123.7405746,120.761,119.469,MN,2022-01-01
2022-02-01,-1.718806849933734,-1.7313460804355763,358483.8600520336,63467.0,235354.87637781704,32832.714806370546,45405.176765575474,157116.98480587127,78237.89157194602,157590.0,151010.0,124.7276622,121.205,120.178,MN,2022-02-01
2022-03-01,-5.204956409950783,-0.1682757414301998,356982.303146199,57142.0,234728.59191731032,32681.069229564542,45373.513241730616,156674.00944601514,78054.58247129517,158328.0,151424.0,126.2752258,121.651,121.321,MN,2022-03-01
2022-04-01,3.72067494716425,-1.3270844058435125,359419.9715373921,43813.0,235849.2030195594,32773.376767601985,45678.509634236325,157397.31661772085,78451.8864018383,157982.0,151678.0,126.6943759,122.03,121.563,MN,2022-04-01
