Time,Factor_Global,Factor_Pandemic,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,State,Time
2013-05-01,-0.48011977053763377,0.15769269121497148,657133.5511335512,161717.0,480600.3283503287,50361.73811173815,105880.63063063062,324358.0586080586,156242.31099231064,143882.0,136091.0,101.7779865,101.272,101.01,PA,2013-05-01
2013-06-01,-1.6129377905215319,0.6665510767468817,657370.6879519501,168017.0,480489.6372545146,50315.179594578585,105755.96672857313,324418.5897182598,156071.09692970326,143999.0,136269.0,102.0202597,101.438,101.228,PA,2013-06-01
2013-07-01,-0.46350813604452945,0.9085282047298942,658054.4757319228,188434.0,480815.46691135335,50314.45067124465,105727.72164887426,324773.393255323,156042.1312100825,144264.0,136391.0,102.2199594,101.567,101.354,PA,2013-07-01
2013-08-01,-0.7204251663552579,0.9825894397195688,658541.8842150202,176197.0,480998.292450662,50298.85397169411,105668.30854103042,325031.2284503989,155967.12967523688,144326.0,136635.0,102.4639882,101.685,101.51,PA,2013-08-01
2013-09-01,0.29557948458010985,0.7886866786916961,659780.6006893155,148003.0,481730.2067946824,50340.74347612014,105729.71442639091,325659.8473658296,156070.43328409648,144418.0,136819.0,102.5026115,101.799,101.55,PA,2013-09-01
2013-10-01,-0.8999986893992585,0.9539973199121627,661415.3608200124,139726.0,481835.4764292218,50317.220791306994,105653.79170680874,325864.5622382572,155970.99611359095,143537.0,137039.0,102.557474,102.015,101.722,PA,2013-10-01
2013-11-01,-0.7960133588813247,0.9218509713153014,663129.2062962349,158373.0,482001.8861874805,50300.1949987404,105591.5970593143,326110.1922831539,155891.78387857697,144479.0,137314.0,102.7466402,102.194,101.881,PA,2013-11-01
2013-12-01,-1.034072022060973,1.1764392199239915,664551.1539516477,182192.0,481959.9545472356,50261.54931233102,105484.11112417224,326214.3920692763,155745.66043650327,144778.0,137368.0,103.0183197,102.333,102.084,PA,2013-12-01
2014-01-01,-0.43621919115806174,1.1152339725339857,663324.9900597713,227668.0,482097.14373244194,50223.23960186941,105474.6051610972,326399.38859448466,155697.84476296662,145150.0,137552.0,103.2680542,102.426,102.278,PA,2014-01-01
2014-02-01,0.676389227730876,0.8533106762560432,662970.4182871142,229858.0,482865.243930244,50250.78660907972,105603.22982013818,327011.3089305371,155854.0164292179,145134.0,137707.0,103.3817294,102.489,102.338,PA,2014-02-01
2014-03-01,-0.9350842834869422,0.6842726858093408,661679.2955150523,209218.0,482948.56791784905,50207.20575758462,105582.19478657733,327159.2405137357,155789.40054416194,145648.0,137986.0,103.5928407,102.684,102.543,PA,2014-03-01
2014-04-01,-0.860077506150149,0.6814574723727487,664368.7424162787,170500.0,483059.7678326945,50166.72830974674,105567.4083302515,327325.6960801493,155734.13663999824,145667.0,138298.0,103.7859569,102.879,102.742,PA,2014-04-01
2014-05-01,-0.6410190839861316,0.6721920731094223,667190.3794893721,151121.0,483273.820512571,50137.122397225,105575.2420188041,327561.5127754185,155712.3644160291,145825.0,138501.0,103.9834622,103.061,102.919,PA,2014-05-01
2014-06-01,-0.08689765451473486,0.6185699804037426,670398.9906342506,145960.0,483773.37797835696,50137.283447372254,105645.5573348862,327990.5857232979,155782.84078225848,146247.0,138833.0,104.1208381,103.18,103.035,PA,2014-06-01
2014-07-01,-0.4559516278496935,0.6377858545143684,672974.1900054918,159164.0,484088.7844429373,50118.49500920632,105675.75992505766,328294.5698872633,155794.25493426397,146399.0,139076.0,104.2380246,103.369,103.19,PA,2014-07-01
2014-08-01,1.0451814397782573,0.46425065027982987,676641.628786777,155779.0,485191.9840016021,50181.338864281766,105877.9896036258,329132.68784063595,156059.32846790756,146530.0,139258.0,104.2213464,103.408,103.177,PA,2014-08-01
2014-09-01,0.29862071051483086,0.0634146913362478,680052.9054387953,123032.0,486111.6924895594,50225.21147641057,106040.1829404184,329846.32229683246,156265.394416829,146778.0,139563.0,104.2288077,103.536,103.203,PA,2014-09-01
2014-10-01,0.660201571147758,-0.08650545767778192,681403.1550959351,119896.0,487276.3955791184,50294.39700708491,106255.8192878907,330726.195437614,156550.2162949756,147427.0,139805.0,104.2081794,103.629,103.177,PA,2014-10-01
2014-11-01,1.127372824240217,-0.14456964423571841,683105.0715500466,127986.0,488692.78097861545,50389.50804089312,106526.29860262372,331776.98241802264,156915.80664351684,147404.0,140089.0,104.0119908,103.74,103.098,PA,2014-11-01
2014-12-01,1.7316463967566063,-0.34344658251165094,685335.1466873907,158784.0,490487.46842821065,50523.50884010104,106879.15290460463,333084.806683505,157402.66174470566,147615.0,140366.0,103.6911544,103.837,102.94,PA,2014-12-01
2015-01-01,3.811882742243868,-0.07890796315172932,689892.9715837925,187309.0,493855.5767009876,50865.08401242697,107297.80087509588,335692.6836806061,158162.8930203806,148145.0,140562.0,103.0306089,103.816,102.465,PA,2015-01-01
2015-02-01,-2.540642633973992,0.28381425894019063,690135.4976583461,183586.0,494134.9195523248,50888.51322823499,107044.43296893136,336201.9571162256,157932.96243610012,148045.0,140829.0,103.2917548,103.92,102.634,PA,2015-02-01
2015-03-01,-2.0416065494403606,1.1479532459923683,690189.242543591,181880.0,494278.7194523052,50898.00254786981,106762.81957775378,336617.8730149469,157660.84643735838,148128.0,140924.0,103.5700178,104.08,102.831,PA,2015-03-01
2015-04-01,-0.7618584148594749,1.1817230121181044,691085.2848767536,137622.0,494988.8899685813,50965.82774592684,106604.37923104364,337418.6506008483,157570.23936773202,148511.0,141202.0,103.6779874,104.256,102.91,PA,2015-04-01
2015-05-01,-2.1740349479690497,1.524743288333137,690859.7011645789,121510.0,494895.4819238173,50950.930306202936,106273.8554551679,337670.65577054844,157224.8261532698,148817.0,141540.0,104.019891,104.385,103.156,PA,2015-05-01
2015-06-01,-1.4078105356169375,1.8287067359272964,690942.5674368202,129093.0,495022.7369480243,50958.773559348265,105992.05658113705,338071.8584310538,156950.87851697046,148816.0,141695.0,104.3078098,104.511,103.356,PA,2015-06-01
2015-07-01,-0.2795387694640057,1.768257720279511,690830.7473181166,149813.0,495699.9803430622,51023.24835735666,105828.87024165176,338847.80535119824,156852.174991863,148830.0,141989.0,104.4732753,104.603,103.441,PA,2015-07-01
2015-08-01,0.296786370904047,1.450523722071296,691280.0087649766,144290.0,496779.1934932939,51129.10294335638,105751.75782886353,339898.26827272,156880.92522057483,149181.0,142130.0,104.4728364,104.679,103.442,PA,2015-08-01
2015-09-01,1.3199433675989507,0.8061930150816503,692760.6037428961,121043.0,498600.6738374851,51311.34486731404,105832.20381647607,341457.052541897,157143.6212955881,148826.0,142265.0,104.2380246,104.814,103.289,PA,2015-09-01
2015-10-01,-0.27466251858269364,0.6565570285690665,693461.9878510884,113589.0,499758.8615398523,51425.3184086346,105771.36226607568,342562.1001736478,157196.76136620351,149246.0,142585.0,104.3411662,104.829,103.274,PA,2015-10-01
2015-11-01,-0.855193967952522,0.8929895179210042,693639.6127879337,122500.0,500539.28731561097,51500.42256565092,105630.71149088226,343408.06455254846,157131.22276306356,149463.0,142810.0,104.465814,104.94,103.337,PA,2015-11-01
2015-12-01,0.6438101732063295,0.8993625783485512,694804.7998605368,148418.0,502032.483317676,51648.862502784425,105640.4172275866,344743.10673781874,157289.37657985726,150128.0,143083.0,104.3534555,105.009,103.253,PA,2015-12-01
2016-01-01,-0.4863482800067289,0.25375117363065297,694622.1903858441,183403.0,502687.7270761941,51672.63598758379,105698.20081440866,345316.8096077024,157370.91746849168,150653.0,143198.0,104.3056153,105.204,103.306,PA,2016-01-01
2016-02-01,0.6579304637173944,0.19784428821119118,695226.7488037813,182999.0,503912.7164009482,51754.97052233267,105875.77407127622,346281.90723413625,157630.80916681196,150939.0,143410.0,104.1669227,105.369,103.242,PA,2016-02-01
2016-03-01,-2.1121451810159604,0.6093925286686148,693794.6096384843,167032.0,503660.14050888567,51685.62344778269,105743.03495327644,346231.4337897778,157428.70671910784,151218.0,143666.0,104.4934648,105.521,103.481,PA,2016-03-01
2016-04-01,-2.5896880067993524,1.194270497480228,693350.0284137427,136039.0,502909.310396861,51565.38852983761,105506.1338367539,345837.7559243453,157071.5544725157,151074.0,143856.0,104.8937422,105.786,103.823,PA,2016-04-01
2016-05-01,-0.5286983280295595,1.3416713050674838,694161.2087288535,129310.0,503071.3683474874,51538.96214226867,105461.12762117294,346071.2625548602,157000.1057926272,151132.0,143901.0,105.141721,105.948,103.977,PA,2016-05-01
2016-06-01,-0.9370198473558821,1.3855749143288645,694676.4578833693,132706.0,503020.39836813055,51490.856731461485,105371.73026157908,346157.81137509004,156862.58699304058,151223.0,144152.0,105.4335899,106.077,104.175,PA,2016-06-01
2016-07-01,0.44510761130401955,1.1314231772456673,696717.4256526387,144904.0,503717.671931272,51519.44321838194,105439.25553487208,346758.98917013657,156958.6827611353,151554.0,144515.0,105.380483,106.257,104.218,PA,2016-07-01
2016-08-01,-0.8976034692259012,0.8982665247148414,698000.2043931757,139327.0,503868.2685981826,51492.19792924168,105392.49877044764,346983.6038349273,156884.66476325522,151779.0,144664.0,105.5753549,106.456,104.374,PA,2016-08-01
2016-09-01,-1.0527798335280667,1.0211707604017217,699111.9506479843,103000.0,503897.9006264645,51452.72822916169,105320.69245851466,347124.5277605088,156773.37286595572,151761.0,144961.0,105.8523012,106.579,104.555,PA,2016-09-01
2016-10-01,-1.2871574899174336,1.3153287994039227,698432.8377200514,102938.0,503686.9747230861,51388.86237983442,105198.9133408404,347099.2626241416,156587.71209894452,151793.0,145069.0,106.10028,106.737,104.786,PA,2016-10-01
2016-11-01,0.4706243042780136,1.1466255842032111,699028.0719160008,109825.0,504394.34555040445,51418.79559142456,105269.12852409422,347706.500931703,156687.84461870146,151954.0,145189.0,106.2253667,106.789,104.826,PA,2016-11-01
2016-12-01,-1.0469688347441803,1.142525692967517,698616.890598665,131119.0,504374.9107287392,51374.72980565051,105187.82673281468,347812.4494129522,156562.46131578696,152157.0,145408.0,106.493535,106.929,105.017,PA,2016-12-01
2017-01-01,-1.7772251026049544,0.944168888919166,696705.6263914191,161112.0,503972.9353243274,51293.20513307027,105060.17095476625,347619.6382943733,156353.28912416517,152152.0,145639.0,106.9240965,107.205,105.408,PA,2017-01-01
2017-02-01,0.39125309645722206,0.7911340803861802,696315.6515424203,151685.0,504666.2719838335,51323.37153863153,105161.07795775316,348181.8856367027,156484.37055981814,152480.0,145845.0,107.09439,107.414,105.57,PA,2017-02-01
2017-03-01,2.097943757027739,0.3236134255082672,697377.9285768443,143016.0,506411.1901963757,51460.5210781712,105481.15380241108,349469.56270376826,156941.60379862005,153065.0,145975.0,107.0443553,107.364,105.512,PA,2017-03-01
2017-04-01,-1.0193133987887508,0.03558253181117094,697320.4468653853,118276.0,506764.4184697638,51456.315882382645,105511.42381600848,349796.7102940432,156967.67665304887,153255.0,146172.0,107.1764644,107.62,105.744,PA,2017-04-01
2017-05-01,1.4765008444243573,-0.06946803352415637,698991.3035801001,103323.0,508372.9291610696,51579.64728733498,105803.133927389,350990.1637121545,157382.7260343947,153069.0,146389.0,107.0935122,107.719,105.714,PA,2017-05-01
2017-06-01,0.06626620377804388,-0.15730528528313584,699795.6811416151,115192.0,509350.9899352644,51639.03983367197,105963.6629967396,351748.28710485285,157602.65557813164,153318.0,146588.0,107.1632974,107.876,105.815,PA,2017-06-01
2017-07-01,0.8165995900205548,-0.1059377145690942,703160.8120279917,130888.0,510683.98335884337,51734.46426434374,106198.08299162904,352751.420356128,157932.50788911775,153569.0,146772.0,107.1984094,107.941,105.842,PA,2017-07-01
2017-08-01,-1.2756140925809307,0.09351734577664007,705032.5029298192,126385.0,510935.2486340597,51720.40882370496,106207.66685832242,353007.1415330578,157928.04426305223,153503.0,146907.0,107.610976,108.074,106.093,PA,2017-08-01
2017-09-01,-2.225872187193202,0.6870822935213274,705919.5612774789,94700.0,510479.6884243739,51635.04427604211,106070.5834295856,352774.0137664216,157705.6042294654,154286.0,146999.0,108.1604796,108.215,106.491,PA,2017-09-01
2017-10-01,0.2823619273380338,0.721128618886566,706748.1809316631,94144.0,511180.0658865305,51666.80731628039,106173.90855899783,353339.28750031226,157840.70024754334,153609.0,147147.0,108.2443097,108.499,106.648,PA,2017-10-01
2017-11-01,-0.04279595032557526,0.6429224377213391,707441.8909431314,101816.0,511782.549340822,51688.79787814959,106257.03252983851,353836.64092362934,157945.82260706765,153805.0,147377.0,108.5331063,108.582,106.825,PA,2017-11-01
2017-12-01,0.07523948889692289,0.5150752334693064,708278.9306412414,121354.0,512488.4090484202,51721.34978500654,106361.74985978688,354405.2159282109,158083.0996447934,153904.0,147521.0,108.7617735,108.742,106.98,PA,2017-12-01
2018-01-01,-1.1095449427730655,0.1211929583692144,709968.1762013868,148241.0,512783.2007600455,51807.9643325075,106327.82859236322,354647.32245425106,158135.792924871,154425.0,147670.0,109.1734623,109.08,107.362,PA,2018-01-01
2018-02-01,0.07001972727559347,0.12266878501912662,712432.3035230355,153068.0,513643.20557491295,51951.34339914825,106411.6763453352,355280.1084010844,158363.01974448317,155197.0,148058.0,109.4789372,109.311,107.625,PA,2018-02-01
2018-03-01,0.9226832678355963,-0.17356541879573772,715620.679736864,139172.0,515028.9022704287,52147.6752925021,106604.79508615009,356276.3623036454,158752.4703786522,155214.0,148281.0,109.541261,109.562,107.777,PA,2018-03-01
2018-04-01,0.14269676115490837,-0.3503655722562054,716316.4734353197,117959.0,516128.55132051714,52314.8559716512,106739.02038498074,357074.61322863004,159053.87635663225,155312.0,148426.0,109.7892399,109.75,107.988,PA,2018-04-01
2018-05-01,0.09015896103346552,-0.46739597392033194,717049.3161911279,96037.0,517252.59489985486,52484.29504065263,106878.64895757302,357889.59698563395,159362.94399822538,155652.0,148755.0,110.067064,109.956,108.193,PA,2018-05-01
2018-06-01,0.9145823229952158,-0.3963228371395022,718316.1461266468,100604.0,518760.0284350565,52692.46747971233,107097.7778188096,358969.73697572865,159790.24529852194,155762.0,148966.0,110.2158513,110.073,108.317,PA,2018-06-01
2018-07-01,1.021346344257886,-0.5217602869215959,719885.749774789,121544.0,520379.184076298,52911.87421406855,107340.16190572787,360127.10952464375,160252.0361197967,156146.0,149022.0,110.305826,110.219,108.417,PA,2018-07-01
2018-08-01,1.0873314379219754,-0.5398810336848209,721552.1987305922,113135.0,522067.5194927283,53138.22172248743,107596.97209882492,361332.2949500167,160735.19382131207,155504.0,149272.0,110.4927976,110.246,108.502,PA,2018-08-01
2018-09-01,-0.410114813165964,-0.5500107388334636,722211.7383067557,85740.0,523025.89711048576,53290.110173076566,107703.60867406058,362032.15527230594,160993.71884713715,156015.0,149361.0,110.707859,110.476,108.738,PA,2018-09-01
2018-10-01,0.16606350094930633,-0.42313307159334734,721747.3345329468,80415.0,524220.6492600345,53465.87222895478,107859.27190824151,362895.489821649,161325.14413719656,156391.0,149526.0,110.9812941,110.626,108.924,PA,2018-10-01
2018-11-01,1.4904968816781534,-0.5226738494415322,722217.817299721,84800.0,526091.1818957685,53710.44364299323,108154.16922855766,364226.5613767832,161864.6128715506,156721.0,149622.0,110.8913194,110.831,108.969,PA,2018-11-01
2018-12-01,1.4590928926426447,-0.7885786340594351,722840.4180161665,109240.0,528071.583892248,53966.19904395776,108471.7086731932,365633.67617509706,162437.907717151,156817.0,149805.0,110.844796,111.009,108.991,PA,2018-12-01
2019-01-01,0.547911478666502,-0.11189998010067181,723609.47722914,132020.0,529318.1512306881,54082.78811125283,108680.70785578608,366554.6476167751,162763.5036139121,156529.0,150114.0,110.809245,111.134,108.977,PA,2019-01-01
2019-02-01,-0.9883091871380307,0.28254829025023215,723164.2020779506,140854.0,529675.4652789227,54108.53352390376,108707.19036886372,366859.72611608944,162815.73916283416,156908.0,150092.0,111.1011139,111.207,109.146,PA,2019-02-01
2019-03-01,-1.8457986179626529,0.7536784051583245,721875.0399751469,134719.0,529411.7714243945,54070.88621474192,108606.42069387718,366734.4416728342,162677.32975156017,156755.0,150320.0,111.6005829,111.35,109.443,PA,2019-03-01
2019-04-01,-1.899648495984826,1.0526101470423526,722594.917106941,100277.0,528956.7012813508,54013.75478229186,108466.66059391508,366476.2555413855,162480.44573996446,156683.0,150563.0,111.9912044,111.65,109.78,PA,2019-04-01
2019-05-01,0.6622887812122151,1.0042635444627481,725028.855956889,88083.0,529760.0571050585,54085.16603553743,108585.1250728226,367089.72806825937,162670.3290368,156814.0,150630.0,112.0623063,111.773,109.856,PA,2019-05-01
2019-06-01,0.27127746203339353,0.5541894902878954,727439.5779324145,98816.0,530547.8237140127,54155.00068222131,108700.45936235048,367692.31818802014,162855.50552599263,157164.0,150797.0,112.0781068,112.0,109.935,PA,2019-06-01
2019-07-01,-0.5412454276154653,0.5596455652034007,729030.858478512,114468.0,530948.3638224308,54185.33253401639,108736.55694224936,368026.4213611396,162921.94246129034,157525.0,150879.0,112.3146742,112.157,110.094,PA,2019-07-01
2019-08-01,0.5437776811665918,0.4243286814646123,731420.2653785157,114093.0,531931.5306480705,54275.14255620528,108892.05680456178,368764.2707538835,163167.25989418785,157782.0,151111.0,112.4371275,112.27,110.132,PA,2019-08-01
2019-09-01,0.006596034144560781,0.2604284466706972,733561.6612374895,85613.0,532735.1030333827,54346.63859827416,109010.8386944568,369377.55768689833,163357.54534648437,158302.0,151318.0,112.6201491,112.339,110.207,PA,2019-09-01
2019-10-01,-1.1983240597600415,0.48424590476461304,733843.4323767086,82853.0,532856.3040912373,54348.55057370295,108990.11075591134,369517.567294253,163338.73679698343,158474.0,151447.0,112.9313296,112.496,110.423,PA,2019-10-01
2019-11-01,0.5334048707982838,0.556268520715423,735253.8419526446,93844.0,533797.2266729426,54434.09463288344,109137.1561252478,370225.8929352733,163571.3337376703,158642.0,151662.0,113.1433186,112.524,110.469,PA,2019-11-01
2019-12-01,-1.3911002343640984,0.8280566198676557,735192.8912006934,118199.0,533670.1704955931,54410.76072821846,109065.97673746568,370193.3427250397,163476.82777055338,158834.0,151764.0,113.3517964,112.772,110.736,PA,2019-12-01
2020-01-01,-2.4232326470776435,1.0344441752281768,729963.6753677531,140010.0,531405.9795933084,54577.88013171808,108925.1859797132,367902.8383689068,163503.14122440148,158543.0,152098.0,113.5356958,113.008,110.944,PA,2020-01-01
2020-02-01,-1.2464989858111,1.4087642533494071,725289.0969658773,142288.0,529540.920140452,54784.79037243784,108865.235137001,365890.8346088053,163650.0855316467,158749.0,152371.0,113.6783385,113.206,111.07,PA,2020-02-01
2020-03-01,2.6231106752649214,1.6768605288629277,723044.0157366636,128294.0,529451.3372554682,55175.81931711544,109170.64444524652,365104.828376525,164346.50887894322,155451.0,150944.0,113.3087842,113.143,110.824,PA,2020-03-01
2020-04-01,10.844414992462548,7.607659666137161,701952.0971482652,915154.0,530998.8479367181,55740.48035898411,109816.06296736396,365442.2743724884,165556.57356422982,133258.0,130430.0,112.3998209,112.668,110.237,PA,2020-04-01
2020-05-01,1.2708570037210594,4.652481734474224,676298.3939418658,906704.0,529170.2536405898,55952.458625199775,109764.6567530262,363453.123159316,165717.13048127375,137128.0,133055.0,112.3339858,112.819,110.353,PA,2020-05-01
2020-06-01,-3.7875987492997902,1.9420084324650801,649071.0273960234,748050.0,526026.4930561827,56023.51326458744,109438.9413613133,360564.0384302819,165462.45462590072,142276.0,137620.0,112.8927063,113.051,110.746,PA,2020-06-01
2020-07-01,-3.534516006291621,1.1492141079959741,667863.1278209927,752705.0,523220.3885767791,56127.902021511545,109181.34933496562,357911.15222558344,165309.23635119564,143779.0,139064.0,113.4746886,113.425,111.072,PA,2020-07-01
2020-08-01,-3.6653999535074964,0.9735467928115081,686465.1306124772,629078.0,520369.9814201471,56225.1184054238,108912.55501401747,355232.3379199541,165137.643500193,147201.0,140799.0,113.9298286,113.782,111.411,PA,2020-08-01
2020-09-01,-2.1609885124027968,1.0507039542411825,705819.5729888096,541204.0,518172.1215270622,56390.877406753694,108778.7488912582,353002.54002669937,165169.58150036287,147625.0,141760.0,114.197558,113.979,111.613,PA,2020-09-01
2020-10-01,-0.9668851049465257,0.5523734934068812,709780.7693226328,333740.0,516753.9946976212,56640.63246393425,108807.9350578004,351305.4868873603,165448.50781026084,149854.0,142479.0,114.2686599,114.017,111.648,PA,2020-10-01
2020-11-01,-0.8799957969214447,0.4547495688474959,713848.1423769697,305519.0,515415.2114340981,56898.89193368322,108853.67226073022,349662.7218669962,165752.48956710187,149928.0,142743.0,114.4306142,114.048,111.666,PA,2020-11-01
2020-12-01,-4.354278269746879,1.58718758959443,714931.1636201515,332038.0,511940.79358002666,56919.57200178332,108446.90147124384,346574.4092732947,165366.384306732,149961.0,142475.0,114.8006074,114.422,112.15,PA,2020-12-01
2021-01-01,4.119679772600556,-2.847171879854563,715059.9409620751,320832.0,514546.801026798,57646.55113708704,109182.46242031836,347717.8762927503,166828.9321359948,149871.0,142969.0,115.0797482,114.782,112.583,PA,2021-01-01
2021-02-01,3.608335837463913,-3.8622129922199266,715535.9519362142,315937.0,517384.6283230495,58396.37869117067,109965.90268617752,349022.4354718292,168362.2076055745,150205.0,143544.0,115.5827284,114.975,112.961,PA,2021-02-01
2021-03-01,0.44965162883968457,-4.132392621224738,714162.5598422979,273193.0,518862.1823078006,58988.709166432,110458.56360884258,349414.9975359054,169447.2067727401,150751.0,144328.0,116.3209593,115.457,113.632,PA,2021-03-01
2021-04-01,0.8291100080818938,-4.451284654083943,716627.829618866,218606.0,520618.4457010802,59607.98216588762,111008.56691001856,350001.9841617212,170616.4907182085,151171.0,144614.0,117.0666515,116.186,114.238,PA,2021-04-01
2021-05-01,1.1753639726900396,-4.237866559347988,719223.6476541338,205142.0,522469.9091613757,60233.83179903439,111577.05461058972,350659.1098453505,171810.83560502442,151482.0,145096.0,117.8882735,116.787,114.819,PA,2021-05-01
2021-06-01,0.6076691613647993,-4.152092064538409,721430.736718114,171478.0,524039.34764156665,60822.8100261567,112083.48490360132,351133.1393233903,172906.25162396717,151684.0,145789.0,118.9223234,117.349,115.458,PA,2021-06-01
2021-07-01,1.9398466282358917,-3.7682993500665845,723121.9859868147,160639.0,526094.507095684,61464.07037630981,112692.0849642776,351938.43797239923,174156.11941671147,152782.0,146558.0,119.4617323,117.811,115.986,PA,2021-07-01
2021-08-01,2.329637688821481,-3.995549915416368,725233.6173038826,117490.0,528448.5246126894,62136.84975896852,113363.27619571038,352948.4845362003,175500.0973286155,153211.0,147221.0,119.860254,118.199,116.444,PA,2021-08-01
2021-09-01,2.865222967372534,-4.288888862912615,727914.0127388536,122309.0,531211.2398123416,62854.898637079656,114120.9720224642,354235.4547633724,176975.84925690023,153867.0,147778.0,120.3527006,118.446,116.808,PA,2021-09-01
2021-10-01,-0.2725695784958875,-4.37933230627509,732999.4580591705,106118.0,532561.4365120574,63402.3669478517,114573.7677939606,354585.38689184195,177976.1205548796,154395.0,148559.0,121.3955285,118.929,117.479,PA,2021-10-01
2021-11-01,-0.17854197649796655,-3.700011609943688,737714.9464185,108223.0,533670.4526226735,63916.56796390297,114972.76508742216,354781.2041737166,178889.32600112777,155535.0,149173.0,122.2443623,119.543,118.2,PA,2021-11-01
2021-12-01,0.6870890255179443,-3.5990612579553534,742872.9983759813,81477.0,535126.008700701,64467.90249156436,115444.58562280696,355213.60473237355,179912.48811437128,156081.0,149742.0,122.9474811,120.193,118.841,PA,2021-12-01
2022-01-01,0.35868622500765746,-2.8269202242152027,739490.3001336472,96747.0,536546.0077509647,64444.49327161581,116023.84300529843,356077.74122715264,180468.34325222444,157122.0,150106.0,123.7405746,120.761,119.469,PA,2022-01-01
2022-02-01,-0.2329932980260363,-2.4969085335852292,735646.818330587,102810.0,537588.5769441994,64377.90887960633,116518.4559569971,356692.2675808659,180896.37870492105,157590.0,151010.0,124.7276622,121.205,120.178,PA,2022-02-01
2022-03-01,-3.610936019303158,-1.4708835953935657,729230.3888032575,93127.0,536692.1225509187,64082.04268016255,116588.69857650368,356021.4225072329,180670.76186315643,158328.0,151424.0,126.2752258,121.651,121.321,PA,2022-03-01
2022-04-01,4.4881281236323955,-2.231492109865848,733908.5631867155,72890.0,539783.7335373429,64264.51030878368,117522.27240196442,357996.9782472191,181786.8101313722,157982.0,151678.0,126.6943759,122.03,121.563,PA,2022-04-01
